city,state,permalink,created_at,lat,long,zika_cases,color
Maria La Baja,Colombia,Colombia_Bolivar_Maria_La_Baja_20160416,2016-04-16 00:00:00,9.983775,-75.303139,1.00064023799,0
Santo Domingo,Dominican Republic,Dominican_Republic_Santo_Domingo_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.31350320119,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Sabanagrande,Colombia,Colombia_Atlantico_Sabanagrande_20160416,2016-04-16 00:00:00,10.789771,-74.755201,1.00939015715,0
Mompos,Colombia,Colombia_Bolivar_Mompos_20160416,2016-04-16 00:00:00,9.240146,-74.424496,1.01067063312,0
Restrepo,Colombia,Colombia_Meta_Restrepo_20160416,2016-04-16 00:00:00,3.8217,-76.5205,1.00234753929,0
Cucuta,Colombia,Colombia_Norte_Santander_Cucuta_20160416,2016-04-16 00:00:00,7.8885,-72.5031,2.29349414732,0
Santo Domingo,Dominican Republic,Dominican_Republic_Santo_Domingo_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.31350320119,0
Socorro,Colombia,Colombia_Santander_Socorro_20160416,2016-04-16 00:00:00,6.4687,-73.264,1.01323158507,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Gutierrez,Colombia,Colombia_Cundinamarca_Gutierrez_20160416,2016-04-16 00:00:00,4.255066,-74.002767,1.0,3
Rio Iro,Colombia,Colombia_Choco_Rio_Iro_20160416,2016-04-16 00:00:00,5.1437706,-76.5680257,1.0,3
Rio De Oro,Colombia,Colombia_Cesar_Rio_De_Oro_20160416,2016-04-16 00:00:00,8.294267,-73.387468,1.00277436461,0
Guanajuato,Mexico,Mexico_Guanajuato_20160416,2016-04-16 00:00:00,20.917,-101.1617,1.0,3
Jujuy,Argentina,Argentina_Jujuy_20160416,2016-04-16 00:00:00,-24.1857864,-65.2994767,2.08840457867,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Santa Maria,Colombia,Colombia_Huila_Santa_Maria_20160416,2016-04-16 00:00:00,2.939062,-75.586386,1.02539610684,0
Convencion,Colombia,Colombia_Norte_Santander_Convencion_20160416,2016-04-16 00:00:00,8.4701,-73.337,1.00042682532,0
Sevilla,Colombia,Colombia_Valle_Del_Cauca_Sevilla_20160416,2016-04-16 00:00:00,4.2744,-75.931,1.00149388864,0
Rio Grande do Sul,Brazil,Brazil_Rio_Grande_do_Sul_20160416,2016-04-16 00:00:00,-30.0346316,-51.2176986,1.07256030524,0
Durango,Mexico,Mexico_Durango_20160416,2016-04-16 00:00:00,24.5593,-104.6588,1.0,2
La Libertad,El Salvador,El_Salvador_La_Libertad_20160416,2016-04-16 00:00:00,13.4907,-89.3085,3.17254090409,0
Baoruco,Dominican Republic,Dominican_Republic_Baoruco_20160416,2016-04-16 00:00:00,18.4753,-71.3349,1.00213412662,0
Sampues,Colombia,Colombia_Sucre_Sampues_20160416,2016-04-16 00:00:00,9.1836,-75.3811,1.00917674449,0
Yaguara,Colombia,Colombia_Huila_Yaguara_20160416,2016-04-16 00:00:00,2.664454,-75.518334,1.00618896721,0
Tarapaca,Colombia,Colombia_Amazonas_Tarapaca_20160416,2016-04-16 00:00:00,-2.8913,-69.7411,1.0,2
Leticia,Colombia,Colombia_Amazonas_Leticia_20160416,2016-04-16 00:00:00,-4.2119,-69.9395,1.05100562633,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Los Palmitos,Colombia,Colombia_Sucre_Los_Palmitos_20160416,2016-04-16 00:00:00,9.3805,-75.271,1.00042682532,0
San Lorenzo,Colombia,Colombia_Narino_San_Lorenzo_20160416,2016-04-16 00:00:00,1.5035,-77.2152,1.00021341266,0
La Paz,El Salvador,El_Salvador_La_Paz_20160416,2016-04-16 00:00:00,13.4954,-88.9797,1.28170471448,0
Barranquilla,Colombia,Colombia_Barranquilla_Barranquilla_20160416,2016-04-16 00:00:00,11.0041072,-74.8069813,1.9170342107,0
Maranhao,Brazil,Brazil_Maranhao_20160416,2016-04-16 00:00:00,-4.9609498,-45.2744159,1.43536183147,0
Goias,Brazil,Brazil_Goias_20160416,2016-04-16 00:00:00,-15.93397,-50.1403832,1.19633964949,0
El Canton Del San Pablo,Colombia,Colombia_Choco_El_Canton_Del_San_Pablo_20160416,2016-04-16 00:00:00,5.33893,-76.73137,1.0,3
Fuente De Oro,Colombia,Colombia_Meta_Fuente_De_Oro_20160416,2016-04-16 00:00:00,3.462502,-73.619979,1.00362801526,0
Majagual,Colombia,Colombia_Sucre_Majagual_20160416,2016-04-16 00:00:00,8.5413,-74.6281,1.00405484059,0
Potosi,Colombia,Colombia_Narino_Potosi_20160416,2016-04-16 00:00:00,0.807,-77.5727,1.0,2
Condoto,Colombia,Colombia_Choco_Condoto_20160416,2016-04-16 00:00:00,5.089546,-76.652079,1.00021341266,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Guasca,Colombia,Colombia_Cundinamarca_Guasca_20160416,2016-04-16 00:00:00,4.867236,-73.877402,1.0,2
San Pedro De Cartago,Colombia,Colombia_Narino_San_Pedro_De_Cartago_20160416,2016-04-16 00:00:00,1.5527,-77.1202,1.00021341266,0
Granada,Colombia,Colombia_Cundinamarca_Granada_20160416,2016-04-16 00:00:00,3.544831,-73.705281,1.00042682532,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Azua,Dominican Republic,Dominican_Republic_Azua_20160416,2016-04-16 00:00:00,18.5985,-70.7644,1.02859729677,0
Arjona,Colombia,Colombia_Bolivar_Arjona_20160416,2016-04-16 00:00:00,10.252471,-75.347308,1.00448166591,0
Tierralta,Colombia,Colombia_Cordoba_Tierralta_20160416,2016-04-16 00:00:00,8.171571,-76.062313,1.01771325099,0
Galeras,Colombia,Colombia_Sucre_Galeras_20160416,2016-04-16 00:00:00,1.2219,-77.3592,1.00085365065,0
Tabasco,Mexico,Mexico_Tabasco_20160416,2016-04-16 00:00:00,17.8409,-92.6189,1.00640237987,0
Guatemala,El Salvador,El_Salvador_Guatemala_20160416,2016-04-16 00:00:00,14.930957,-91.909924,1.00640237987,0
Nechi,Colombia,Colombia_Antioquia_Nechi_20160416,2016-04-16 00:00:00,8.088419,-74.776327,1.00618896721,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Abejorral,Colombia,Colombia_Antioquia_Abejorral_20160416,2016-04-16 00:00:00,5.788693,-75.428603,1.00064023799,0
Distrito Federal,Mexico,Mexico_Distrito_Federal_20160416,2016-04-16 00:00:00,19.2465,-99.1013,1.0,2
San Pablo,Colombia,Colombia_Narino_San_Pablo_20160416,2016-04-16 00:00:00,7.4779,-73.9241,1.0,0
Une,Colombia,Colombia_Cundinamarca_Une_20160416,2016-04-16 00:00:00,4.402585,-74.025384,1.0,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Puerto Santander,Colombia,Colombia_Amazonas_Puerto_Santander_20160416,2016-04-16 00:00:00,8.3613,-72.4084,1.0,3
Necocli,Colombia,Colombia_Antioquia_Necocli_20160416,2016-04-16 00:00:00,8.427174,-76.787678,1.00896333182,0
Suan,Colombia,Colombia_Atlantico_Suan_20160416,2016-04-16 00:00:00,10.332392,-74.879829,1.00021341266,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
San Vicente,El Salvador,El_Salvador_San_Vicente_20160416,2016-04-16 00:00:00,13.6391,-88.7831,1.63383560758,0
Santo Domingo,Colombia,Colombia_Antioquia_Santo_Domingo_20160416,2016-04-16 00:00:00,6.471563,-75.164646,1.0,0
San Miguel,El Salvador,El_Salvador_San_Miguel_20160416,2016-04-16 00:00:00,13.4793,-88.1779,1.28810709435,0
Cota,Colombia,Colombia_Cundinamarca_Cota_20160416,2016-04-16 00:00:00,4.809271,-74.103121,1.00042682532,0
Puerto Alegria,Colombia,Colombia_Amazonas_Puerto_Alegria_20160416,2016-04-16 00:00:00,-1.0056,-74.0143,1.0,2
Ovejas,Colombia,Colombia_Sucre_Ovejas_20160416,2016-04-16 00:00:00,9.5259,-75.2275,1.00149388864,0
Puerres,Colombia,Colombia_Narino_Puerres_20160416,2016-04-16 00:00:00,0.8847,-77.5058,1.00021341266,0
Providencia,Colombia,Colombia_Narino_Providencia_20160416,2016-04-16 00:00:00,13.3388,-81.3729,1.00021341266,0
Palmito,Colombia,Colombia_Sucre_Palmito_20160416,2016-04-16 00:00:00,9.3337,-75.5408,1.0017073013,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Istmina,Colombia,Colombia_Choco_Istmina_20160416,2016-04-16 00:00:00,5.15894,-76.69161,1.00042682532,0
Tubara,Colombia,Colombia_Atlantico_Tubara_20160416,2016-04-16 00:00:00,10.872762,-74.977354,1.01067063312,0
Algarrobo,Colombia,Colombia_Magdalena_Algarrobo_20160416,2016-04-16 00:00:00,10.10004,-74.26663,1.0085365065,0
Tocancipa,Colombia,Colombia_Cundinamarca_Tocancipa_20160416,2016-04-16 00:00:00,4.965002,-73.9108229,1.0,3
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
La Pampa,Argentina,Argentina_La_Pampa_20160416,2016-04-16 00:00:00,-36.6147573,-64.2839209,1.00426825325,0
Puerto Arica,Colombia,Colombia_Amazonas_Puerto_Arica_20160416,2016-04-16 00:00:00,-2.1495,-71.7546,1.0,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Olaya,Colombia,Colombia_Antioquia_Olaya_20160416,2016-04-16 00:00:00,6.626961,-75.8127,1.00042682532,0
El Carmen De Atrato,Colombia,Colombia_Choco_El_Carmen_De_Atrato_20160416,2016-04-16 00:00:00,5.8847699,-76.22023,1.0,3
Samaniego,Colombia,Colombia_Narino_Samaniego_20160416,2016-04-16 00:00:00,1.3326,-77.5862,1.0,2
Remolino,Colombia,Colombia_Magdalena_Remolino_20160416,2016-04-16 00:00:00,10.701732,-74.7163829,1.0,3
Ubaque,Colombia,Colombia_Cundinamarca_Ubaque_20160416,2016-04-16 00:00:00,4.482842,-73.93468,1.0,2
La Union,El Salvador,El_Salvador_La_Union_20160416,2016-04-16 00:00:00,13.3323,-87.8501,1.07896268512,0
Usiacuri,Colombia,Colombia_Atlantico_Usiacuri_20160416,2016-04-16 00:00:00,10.741163,-74.976528,1.00448166591,0
Puerto Narino,Colombia,Colombia_Amazonas_Puerto_Narino_20160416,2016-04-16 00:00:00,-3.7702,-70.3831,1.00021341266,0
Lloro,Colombia,Colombia_Choco_Lloro_20160416,2016-04-16 00:00:00,5.5042099,-76.53145,1.00021341266,0
Tenjo,Colombia,Colombia_Cundinamarca_Tenjo_20160416,2016-04-16 00:00:00,4.871884,-74.145663,1.0,2
Tuchin,Colombia,Colombia_Cordoba_Tuchin_20160416,2016-04-16 00:00:00,9.18777,-75.55386,1.00426825325,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Morroa,Colombia,Colombia_Sucre_Morroa_20160416,2016-04-16 00:00:00,9.3322,-75.3077,1.00789626851,0
El Dorado,Colombia,Colombia_Meta_El_Dorado_20160416,2016-04-16 00:00:00,5.23953,-75.79524,1.00384142792,0
Rio Grande do Norte,Brazil,Brazil_Rio_Grande_do_Norte_20160416,2016-04-16 00:00:00,-5.4025803,-36.954107,1.85578477656,0
Pupiales,Colombia,Colombia_Narino_Pupiales_20160416,2016-04-16 00:00:00,0.8717,-77.641,1.0,2
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Morazan,El Salvador,El_Salvador_Morazan_20160416,2016-04-16 00:00:00,13.7682,-88.1291,1.23688805536,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
San Luis De Since,Colombia,Colombia_Sucre_San_Luis_De_Since_20160416,2016-04-16 00:00:00,9.2411,-75.1464,1.0034146026,0
El Roble,Colombia,Colombia_Sucre_El_Roble_20160416,2016-04-16 00:00:00,9.1077,-75.195,1.0017073013,0
Granada,Colombia,Colombia_Meta_Granada_20160416,2016-04-16 00:00:00,3.544831,-73.705281,1.0443898338,0
Caimito,Colombia,Colombia_Sucre_Caimito_20160416,2016-04-16 00:00:00,8.7896,-75.1149,1.0,3
Tuquerres,Colombia,Colombia_Narino_Tuquerres_20160416,2016-04-16 00:00:00,1.0857,-77.6186,1.0,2
Sonson,Colombia,Colombia_Antioquia_Sonson_20160416,2016-04-16 00:00:00,5.712002,-75.309798,1.00021341266,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Espirito Santo,Brazil,Brazil_Espirito_Santo_20160416,2016-04-16 00:00:00,-19.1834229,-40.3088626,1.23475392873,0
Bagado,Colombia,Colombia_Choco_Bagado_20160416,2016-04-16 00:00:00,5.41139,-76.416372,1.0,3
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
San Pelayo,Colombia,Colombia_Cordoba_San_Pelayo_20160416,2016-04-16 00:00:00,8.9594419,-75.8369139,1.0119511091,0
Cicuco,Colombia,Colombia_Bolivar_Cicuco_20160416,2016-04-16 00:00:00,9.276688,-74.639634,1.0017073013,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Tesalia,Colombia,Colombia_Huila_Tesalia_20160416,2016-04-16 00:00:00,2.485427,-75.727318,1.00490849124,0
Tangua,Colombia,Colombia_Narino_Tangua_20160416,2016-04-16 00:00:00,1.0946,-77.3942,1.0,2
Chalan,Colombia,Colombia_Sucre_Chalan_20160416,2016-04-16 00:00:00,9.5458,-75.3129,1.00106706331,0
Tausa,Colombia,Colombia_Cundinamarca_Tausa_20160416,2016-04-16 00:00:00,5.196182,-73.8865409,1.0,2
Murindo,Colombia,Colombia_Antioquia_Murindo_20160416,2016-04-16 00:00:00,6.976297,-76.81975,1.00021341266,0
San Juan De Betulia,Colombia,Colombia_Sucre_San_Juan_De_Betulia_20160416,2016-04-16 00:00:00,9.2744,-75.2438,1.00810968117,0
Vergara,Colombia,Colombia_Cundinamarca_Vergara_20160416,2016-04-16 00:00:00,5.118232,-74.344953,1.0017073013,0
Santo Tomas,Colombia,Colombia_Atlantico_Santo_Tomas_20160416,2016-04-16 00:00:00,10.763286,-74.756499,1.00746944319,0
Guayabal De Siquima,Colombia,Colombia_Cundinamarca_Guayabal_De_Siquima_20160416,2016-04-16 00:00:00,4.878323,-74.467283,1.00234753929,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Colima,Mexico,Mexico_Colima_20160416,2016-04-16 00:00:00,19.1223,-104.0072,1.0,0
Abrego,Colombia,Colombia_Norte_Santander_Abrego_20160416,2016-04-16 00:00:00,8.0762,-73.2221,1.00939015715,0
Medio San Juan,Colombia,Colombia_Choco_Medio_San_Juan_20160416,2016-04-16 00:00:00,0.9073096,-77.5258089,1.0,2
Buenavista,Colombia,Colombia_Sucre_Buenavista_20160416,2016-04-16 00:00:00,4.3595,-75.7384,1.00874991916,0
Sonora,Mexico,Mexico_Sonora_20160416,2016-04-16 00:00:00,29.2972,-110.3309,1.0,2
Buenos Aires,Argentina,Argentina_Buenos_Aires_20160416,2016-04-16 00:00:00,-34.6036844,-58.3815591,1.39694755222,0
Valencia,Colombia,Colombia_Cordoba_Valencia_20160416,2016-04-16 00:00:00,8.2567869,-76.147936,1.00448166591,0
Montebello,Colombia,Colombia_Antioquia_Montebello_20160416,2016-04-16 00:00:00,5.946487,-75.52395,1.0,0
El Colegio,Colombia,Colombia_Cundinamarca_El_Colegio_20160416,2016-04-16 00:00:00,4.58473,-74.94942,1.12463299489,0
El Castillo,Colombia,Colombia_Meta_El_Castillo_20160416,2016-04-16 00:00:00,3.564252,-73.794394,1.00106706331,0
Mesetas,Colombia,Colombia_Meta_Mesetas_20160416,2016-04-16 00:00:00,3.381995,-74.043801,1.00320118994,0
Yacuanquer,Colombia,Colombia_Narino_Yacuanquer_20160416,2016-04-16 00:00:00,1.1157,-77.4001,1.00042682532,0
Ospina,Colombia,Colombia_Narino_Ospina_20160416,2016-04-16 00:00:00,1.0585,-77.5661,1.0,2
Clemencia,Colombia,Colombia_Bolivar_Clemencia_20160416,2016-04-16 00:00:00,10.568962,-75.3257409,1.00021341266,0
Atrato,Colombia,Colombia_Choco_Atrato_20160416,2016-04-16 00:00:00,10.0666499,-74.20003,1.00149388864,0
Medio Baudo,Colombia,Colombia_Choco_Medio_Baudo_20160416,2016-04-16 00:00:00,5.1334095,-76.964306,1.00021341266,0
Bajo Baudo,Colombia,Colombia_Choco_Bajo_Baudo_20160416,2016-04-16 00:00:00,5.3442678,-77.2864879,1.00021341266,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Puerto Carreno,Colombia,Colombia_Vichada_Puerto_Carreno_20160416,2016-04-16 00:00:00,6.1848,-67.4885,1.00085365065,0
Tamaulipas,Mexico,Mexico_Tamaulipas_20160416,2016-04-16 00:00:00,24.2669,-98.8363,1.0,3
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
La Rioja,Argentina,Argentina_La_Rioja_20160416,2016-04-16 00:00:00,-29.4134538,-66.8564579,1.00640237987,0
Villavieja,Colombia,Colombia_Huila_Villavieja_20160416,2016-04-16 00:00:00,3.218357,-75.21756,1.0034146026,0
Carmen Del Darien,Colombia,Colombia_Choco_Carmen_Del_Darien_20160416,2016-04-16 00:00:00,7.05,-76.9,1.0,3
Covenas,Colombia,Colombia_Sucre_Covenas_20160416,2016-04-16 00:00:00,9.4026,-75.6816,1.00661579254,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160416,2016-04-16 00:00:00,18.1922,-71.2399,1.00746944319,0
San Benito Abad,Colombia,Colombia_Sucre_San_Benito_Abad_20160416,2016-04-16 00:00:00,8.9311,-75.0307,1.00106706331,0
Tena,Colombia,Colombia_Cundinamarca_Tena_20160416,2016-04-16 00:00:00,4.655623,-74.389576,1.01493888637,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Narino,Colombia,Colombia_Antioquia_Narino_20160416,2016-04-16 00:00:00,1.289151,-77.35794,1.00149388864,0
Sandona,Colombia,Colombia_Narino_Sandona_20160416,2016-04-16 00:00:00,1.2833,-77.472,1.00021341266,0
Medio Atrato,Colombia,Colombia_Choco_Medio_Atrato_20160416,2016-04-16 00:00:00,5.9897164,-76.7336521,1.0,3
Santafe De Antioquia,Colombia,Colombia_Antioquia_Santafe_De_Antioquia_20160416,2016-04-16 00:00:00,6.557179,-75.827129,1.00426825325,0
Arroyohondo,Colombia,Colombia_Bolivar_Arroyohondo_20160416,2016-04-16 00:00:00,10.256929,-75.019121,1.00042682532,0
Policarpa,Colombia,Colombia_Narino_Policarpa_20160416,2016-04-16 00:00:00,1.629,-77.4604,1.00021341266,0
Soledad,Colombia,Colombia_Atlantico_Soledad_20160416,2016-04-16 00:00:00,10.9170486,-74.799071,1.24521114919,0
Santacruz,Colombia,Colombia_Narino_Santacruz_20160416,2016-04-16 00:00:00,1.2785,-77.7223,1.0,2
Certegui,Colombia,Colombia_Choco_Certegui_20160416,2016-04-16 00:00:00,5.40004,-76.60003,1.00021341266,0
Usulutan,El Salvador,El_Salvador_Usulutan_20160416,2016-04-16 00:00:00,13.3453,-88.4428,1.2923753476,0
Aracataca,Colombia,Colombia_Magdalena_Aracataca_20160416,2016-04-16 00:00:00,10.591925,-74.186103,1.00789626851,0
Cantagallo,Colombia,Colombia_Bolivar_Cantagallo_20160416,2016-04-16 00:00:00,7.38153,-73.919121,1.00405484059,0
Taminango,Colombia,Colombia_Narino_Taminango_20160416,2016-04-16 00:00:00,1.5705,-77.2807,1.00149388864,1
Pasto,Colombia,Colombia_Narino_Pasto_20160416,2016-04-16 00:00:00,1.2059,-77.2858,1.00106706331,0
Lejanias,Colombia,Colombia_Meta_Lejanias_20160416,2016-04-16 00:00:00,3.5261,-74.0244,1.00064023799,0
Coloso,Colombia,Colombia_Sucre_Coloso_20160416,2016-04-16 00:00:00,9.4909,-75.3558,1.00362801526,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Guatavita,Colombia,Colombia_Cundinamarca_Guatavita_20160416,2016-04-16 00:00:00,4.934487,-73.833644,1.0,2
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
Distrito Nacional,Dominican Republic,Dominican_Republic_Distrito_Nacional_20160416,2016-04-16 00:00:00,18.4861,-69.9312,1.16603505141,0
La Chorrera,Colombia,Colombia_Amazonas_La_Chorrera_20160416,2016-04-16 00:00:00,-1.4334,-72.7499,1.0,2
Puebloviejo,Colombia,Colombia_Magdalena_Puebloviejo_20160416,2016-04-16 00:00:00,10.992353,-74.284038,1.0034146026,0
Sapuyes,Colombia,Colombia_Narino_Sapuyes_20160416,2016-04-16 00:00:00,1.0374,-77.6194,1.0,2
Mutata,Colombia,Colombia_Antioquia_Mutata_20160416,2016-04-16 00:00:00,7.244106,-76.436567,1.00704261786,0
Venecia,Colombia,Colombia_Cundinamarca_Venecia_20160416,2016-04-16 00:00:00,4.5927121,-74.1379427,1.0,0
Belen De Bajira,Colombia,Colombia_Choco_Belen_De_Bajira_20160416,2016-04-16 00:00:00,7.3689153,-76.714114,1.0,3
Corozal,Colombia,Colombia_Sucre_Corozal_20160416,2016-04-16 00:00:00,9.3217,-75.2945,1.02923753476,0
Calamar,Colombia,Colombia_Bolivar_Calamar_20160416,2016-04-16 00:00:00,10.249349,-74.914706,1.00042682532,0
Neuquen,Argentina,Argentina_Neuquen_20160416,2016-04-16 00:00:00,-38.9516784,-68.0591888,1.0426825325,0
Salamina,Colombia,Colombia_Caldas_Salamina_20160416,2016-04-16 00:00:00,5.402354,-75.486468,1.0,3
Inirida,Colombia,Colombia_Guainia_Inirida_20160416,2016-04-16 00:00:00,3.8683,-67.9239,1.0017073013,0
Apartado,Colombia,Colombia_Antioquia_Apartado_20160416,2016-04-16 00:00:00,7.882761,-76.624692,1.07234689258,0
San Fernando,Colombia,Colombia_Bolivar_San_Fernando_20160416,2016-04-16 00:00:00,3.4278082,-76.5415978,1.00021341266,0
Lourdes,Colombia,Colombia_Norte_Santander_Lourdes_20160416,2016-04-16 00:00:00,7.9448,-72.8318,1.00085365065,0
La Esperanza,Colombia,Colombia_Norte_Santander_La_Esperanza_20160416,2016-04-16 00:00:00,7.6396,-73.3275,1.00213412662,0
San Pablo,Colombia,Colombia_Bolivar_San_Pablo_20160416,2016-04-16 00:00:00,7.477887,-73.924108,1.00064023799,0
